1.290938018:[4, -11],
1.291140205:[4, -11],
1.291343174:[4, -11],
1.291545414:[4, -11],
1.291747914:[4, -11],
1.291949999:[4, -11],
1.29215302:[4, -11],
1.2923549460000001:[4, -11],
1.292568435:[4, -11],
1.292769008:[4, -12],
1.292971612:[4, -12],
1.293174269:[4, -12],
1.293376456:[4, -12],
1.293577653:[4, -12],
1.293779216:[4, -12],
1.293981143:[4, -12],
1.2941834349999999:[4, -12],
1.294384789:[4, -12],
1.29458781:[4, -12],
1.294789999:[4, -12],
1.29499203:[4, -12],
1.295194843:[4, -14],
1.295397343:[4, -14],
1.295601197:[4, -14],
1.295803541:[4, -14],
1.296006771:[4, -14],
1.296208698:[4, -14],
1.29641177:[4, -14],
1.296619427:[4, -14],
1.296819687:[4, -14],
1.2970207820000001:[4, -14],
1.29722401:[4, -14],
1.297424635:[4, -14],
1.297628489:[4, -15],
1.297831615:[4, -15],
1.29803375:[4, -15],
1.298236459:[4, -15],
1.298440312:[4, -15],
1.298643125:[4, -15],
1.298845573:[4, -15],
1.2990477089999999:[4, -15],
1.2992480720000001:[4, -15],
1.299448176:[4, -15],
1.299650572:[4, -15],
1.299853437:[4, -15],
1.300055988:[4, -15],
1.300257446:[4, -15],
1.300466925:[4, -15],
1.300667134:[4, -15],
1.30087031:[4, -15],
1.301072758:[4, -15],
1.301275311:[4, -15],
1.301477707:[4, -15],
1.301680936:[4, -15],
1.301882655:[4, -15],
1.302085467:[4, -15],
1.30228729:[4, -16],
1.30248953:[4, -16],
1.302691509:[4, -16],
1.3028936450000002:[4, -16],
1.303097342:[4, -16],
1.3032997910000002:[4, -16],
1.3035036450000002:[4, -16],
1.303707237:[4, -16],
1.303910153:[4, -16],
1.304112341:[4, -16],
1.304343018:[4, -16],
1.3045447380000001:[4, -16],
1.304748541:[4, -16],
1.304949999:[4, -16],
1.305152187:[4, -16],
1.305353852:[4, -16],
1.3055558839999999:[4, -16],
1.30575979:[4, -16],
1.305963175:[4, -16],
1.306260572:[4, -16],
1.30646177:[4, -16],
1.30666427:[4, -16],
1.3068655200000001:[3, -18],
1.307067915:[3, -18],
1.307270936:[3, -18],
1.30748953:[3, -18],
1.307716614:[3, -18],
1.307916719:[3, -18],
1.308120781:[3, -18],
1.3083233330000001:[3, -18],
1.308526561:[3, -18],
1.308729321:[3, -18],
1.308932706:[3, -18],
1.309135102:[3, -18],
1.309338695:[3, -19],
1.309541612:[3, -19],
1.30974458:[3, -19],
1.309947027:[3, -19],
1.3101501:[3, -19],
1.310351662:[3, -19],
1.310555308:[3, -19],
1.31075786:[3, -19],
1.311228796:[3, -19],
1.311447026:[3, -19],
1.311650306:[3, -19],
1.311854264:[3, -19],
1.312057388:[3, -19],
1.312258066:[3, -19],
1.312460305:[3, -19],
1.312692077:[3, -22],
1.31289265:[3, -22],
1.3130964:[3, -22],
1.313299108:[3, -22],
1.313501504:[3, -22],
1.313701609:[3, -22],
1.313904472:[3, -22],
1.314108534:[3, -22],
1.31431067:[3, -22],
1.314514314:[3, -22],
1.314714628:[3, -22],
1.314918482:[3, -22],
1.315121035:[3, -22],
1.315324629:[3, -22],
1.315527859:[3, -22],
1.31573114:[3, -22],
1.315933901:[3, -22],
1.3161379100000001:[3, -23],
1.316339004:[3, -23],
1.316550826:[3, -23],
1.316752388:[3, -23],
1.316955149:[3, -23],
1.3171575450000002:[3, -23],
1.317357909:[3, -23],
1.317560253:[3, -23],
1.317763377:[3, -23],
1.317965877:[3, -23],
1.318169054:[3, -23],
1.318371503:[3, -23],
1.3185752:[3, -23],
1.318776503:[3, -23],
1.3189806179999999:[3, -23],
1.319180931:[3, -23],
1.319381088:[3, -24],
1.319584942:[3, -24],
1.319788328:[3, -24],
1.319991193:[3, -24],
1.320194005:[3, -24],
1.3203963490000001:[3, -24],
1.320607443:[3, -24],
1.3208101:[3, -24],
1.3210125480000001:[3, -24],
1.321212757:[3, -24],
1.321415204:[3, -24],
1.321618642:[3, -24],
1.321821454:[3, -24],
1.322024111:[3, -24],
1.3222265069999999:[3, -24],
1.32242682:[3, -24],
1.322629319:[3, -24],
1.322832913:[2, -24],
1.323035518:[2, -24],
1.323239112:[2, -24],
1.3234403110000001:[2, -24],
1.3236440090000001:[2, -24],
1.323844061:[2, -24],
1.324044737:[2, -24],
1.324247965:[2, -24],
1.324524891:[2, -24],
1.324728485:[2, -24],
1.324928589:[2, -24],
1.325132026:[2, -24],
1.325332755:[2, -23],
1.325536765:[2, -23],
1.325739942:[2, -23],
1.325942286:[2, -23],
1.326142442:[2, -23],
1.326473692:[2, -23],
1.326677442:[2, -23],
1.3268813480000001:[2, -23],
1.3270841610000002:[2, -23],
1.327287233:[2, -23],
1.327487546:[2, -23],
1.327691608:[2, -23],
1.327891868:[2, -23],
1.3280955140000001:[2, -23],
1.328297181:[2, -23],
1.328498745:[2, -23],
1.328699006:[2, -23],
1.328900568:[2, -23],
1.329100621:[2, -23],
1.329303017:[2, -23],
1.329506768:[2, -23],
1.3297107270000001:[2, -23],
1.329913331:[2, -23],
1.330117289:[2, -23],
1.330318018:[2, -23],
1.330521402:[2, -23],
1.330721663:[2, -23],
1.330925518:[2, -23],
1.331126038:[2, -23],
1.331329996:[2, -23],
1.331529996:[2, -23],
1.331730204:[2, -23],
1.3319304650000001:[2, -23],
1.3321311420000002:[2, -23],
1.332333902:[2, -23],
1.332537183:[2, -23],
1.332739683:[2, -23],
1.3329421830000001:[2, -23],
1.333142651:[2, -21],
1.333344318:[2, -21],
1.3335467140000001:[2, -21],
1.333750516:[2, -21],
1.333953276:[2, -21],
1.334155202:[2, -21],
1.334357233:[2, -21],
1.3345589:[2, -21],
1.334761557:[2, -21],
1.334963641:[2, -21],
1.335166662:[2, -21],
1.3353689530000001:[2, -21],
1.335569423:[2, -21],
1.335771455:[2, -21],
1.335973486:[2, -18],
1.336175778:[2, -18],
1.336376611:[2, -18],
1.3365791630000001:[2, -18],
1.336782965:[2, -18],
1.336985204:[2, -18],
1.3371877570000001:[2, -18],
1.337391142:[2, -18],
1.337592809:[2, -18],
1.337796664:[2, -18],
1.337996717:[2, -18],
1.338199269:[2, -18],
1.338401664:[2, -18],
1.33860432:[2, -18],
1.338806352:[2, -18],
1.339008644:[2, -18],
1.339211092:[2, -16],
1.3394147379999999:[2, -16],
1.339618591:[2, -16],
1.339818748:[2, -16],
1.34002156:[2, -16],
1.34022255:[2, -16],
1.340425154:[2, -16],
1.340628332:[2, -16],
1.340830572:[2, -16],
1.341032656:[2, -16],
1.341236042:[2, -16],
1.341439583:[2, -16],
1.341642448:[2, -16],
1.341845833:[2, -16],
1.342047292:[2, -16],
1.342249635:[2, -16],
1.342451198:[2, -16],
1.3426544790000001:[2, -16],
1.342857916:[2, -16],
1.343060624:[2, -16],
1.343263072:[2, -16],
1.343465468:[2, -16],
1.343667291:[2, -16],
1.343869322:[2, -16],
1.344071042:[2, -16],
1.344273022:[2, -16],
1.34447573:[2, -16],
1.344677396:[1, -16],
1.344879376:[1, -16],
1.345081929:[1, -16],
1.345283595:[1, -16],
1.34548573:[1, -16],
1.3456870840000001:[1, -16],
1.345887657:[1, -16],
1.346245938:[1, -16],
1.346449688:[1, -16],
1.34665323:[1, -16],
1.346856772:[1, -16],
1.347058959:[1, -16],
1.347260001:[1, -16],
1.347460626:[1, -15],
1.347664271:[1, -15],
1.347867032:[1, -15],
1.3480702610000002:[1, -15],
1.34827224:[1, -15],
1.348472448:[1, -15],
1.348675157:[1, -15],
1.348877552:[1, -15],
1.349079688:[1, -15],
1.349280366:[1, -15],
1.349482657:[1, -15],
1.349685938:[1, -15],
1.349888125:[1, -15],
1.350090677:[1, -15],
1.350292917:[1, -15],
1.350495208:[1, -15],
1.350697188:[1, -15],
1.350899219:[1, -12],
1.351101407:[1, -12],
1.351303125:[1, -12],
1.351505417:[1, -12],
1.351707084:[1, -12],
1.351909219:[1, -12],
1.3521200530000002:[1, -12],
1.352323854:[1, -12],
1.352524896:[1, -12],
1.352728179:[1, -12],
1.352929896:[1, -12],
1.353132917:[1, -12],
1.353334116:[1, -12],
1.353536668:[1, -12],
1.353738699:[1, -12],
1.353941042:[1, -12],
1.354142188:[1, -12],
1.354344115:[1, -10],
1.354545469:[1, -10],
1.35474875:[1, -10],
1.3549497910000001:[1, -10],
1.355153438:[1, -10],
1.355355677:[1, -10],
1.355557657:[1, -10],
1.3557591150000001:[1, -10],
1.355962761:[1, -10],
1.3561656260000001:[1, -10],
1.356366302:[1, -10],
1.356569947:[1, -10],
1.356773175:[1, -9],
1.356974737:[1, -9],
1.357178591:[1, -9],
1.357381145:[1, -9],
1.3575848430000002:[1, -9],
1.357788905:[1, -9],
1.357992759:[1, -9],
1.358194842:[1, -9],
1.358398385:[1, -9],
1.358601196:[1, -9],
1.358804269:[1, -9],
1.359006978:[1, -9],
1.359208748:[1, -9],
1.3594119770000002:[1, -9],
1.359615623:[1, -8],
1.359817655:[1, -8],
1.360022967:[1, -8],
1.3602244780000001:[1, -8],
1.36042828:[1, -8],
1.3606311450000002:[1, -8],
1.360831718:[1, -8],
1.361031978:[1, -8],
1.361234113:[1, -8],
1.361437603:[1, -8],
1.361639425:[1, -8],
1.361842395:[1, -8],
1.362044635:[1, -8],
1.36224755:[1, -8],
1.362449425:[1, -8],
1.362652082:[1, -8],
1.362854738:[1, -8],
1.363058228:[1, -8],
1.363260988:[1, -8],
1.363464217:[1, -8],
1.363666872:[1, -8],
1.363869893:[1, -8],
1.3640730699999999:[1, -8],
1.364276662:[1, -8],
1.364477704:[1, -8],
1.3646790069999999:[1, -8],
1.3648822360000001:[1, -8],
1.365085101:[1, -8],
1.365286142:[1, -8],
1.365487235:[1, -8],
1.365687756:[1, -8],
1.3658899450000002:[1, -8],
1.3662104130000001:[1, -7],
1.36641437:[1, -7],
1.366618016:[1, -7],
1.366821714:[1, -7],
1.367024631:[1, -7],
1.367226297:[1, -7],
1.367429995:[1, -7],
1.367630359:[1, -7],
1.367833744:[1, -7],
1.3680348900000001:[1, -7],
1.3682350460000001:[1, -7],
1.368435255:[1, -7],
1.3686374940000001:[1, -7],
1.368840359:[1, -7],
1.3690440050000001:[1, -7],
1.369247599:[1, -7],
1.3694490049999999:[1, -8],
1.369652026:[1, -8],
1.369854629:[1, -8],
1.370057026:[1, -8],
1.370259474:[1, -8],
1.3704614529999999:[1, -8],
1.370665151:[1, -8],
1.370867911:[1, -8],
1.371070673:[1, -8],
1.3712726:[1, -8],
1.3714751010000001:[1, -8],
1.371678538:[1, -8],
1.371881246:[1, -8],
1.372084424:[1, -8],
1.372287861:[1, -8],
1.372489267:[1, -8],
1.372691715:[1, -8],
1.372893381:[1, -8],
1.373095673:[1, -8],
1.373297288:[1, -8],
1.37349984:[1, -8],
1.373702028:[1, -8],
1.373904788:[1, -8],
1.37410609:[1, -8],
1.374308278:[1, -8],
1.374511091:[1, -8],
1.374713435:[1, -8],
1.3749148930000001:[1, -8],
1.3751151:[1, -8],
1.375315569:[1, -8],
1.37551635:[1, -8],
1.375717444:[1, -8],
1.37591807:[1, -8],
1.376120361:[1, -8],
1.37632182:[1, -8],
1.376522862:[1, -8],
1.376725725:[1, -8],
1.376927495:[1, -8],
1.377129266:[1, -8],
1.377329995:[1, -8],
1.377532129:[1, -8],
1.377735254:[1, -8],
1.377938535:[1, -8],
1.378140567:[1, -8],
1.378343483:[1, -8],
1.3785459310000001:[1, -8],
1.378749993:[1, -8],
1.378952025:[1, -8],
1.379154785:[1, -8],
1.379357233:[1, -8],
1.3795592650000001:[1, -8],
1.3797629630000001:[1, -8],
1.379964994:[1, -8],
1.380166714:[1, -8],
1.380369004:[1, -8],
1.3805717130000001:[1, -8],
1.380775671:[1, -8],
1.380978744:[1, -8],
1.3811806180000001:[1, -8],
1.381381712:[1, -8],
1.381584211:[1, -8],
1.381787492:[1, -8],
1.381989939:[1, -8],
1.3821933770000001:[1, -8],
1.382396814:[1, -8],
1.382600407:[1, -8],
1.382802595:[1, -8],
1.383006397:[1, -8],
1.383208116:[1, -8],
1.38341145:[0, -8],
1.3836144190000002:[0, -8],
1.383815722:[0, -8],
1.384016816:[0, -8],
1.384218171:[0, -8],
1.384419681:[0, -8],
1.384620202:[0, -8],
1.384820723:[0, -8],
1.385021088:[0, -8],
1.385222494:[0, -8],
1.385424421:[0, -8],
1.3858849420000001:[0, -6],
1.386288328:[0, -6],
1.386490255:[0, -6],
1.386691348:[0, -6],
1.3868945780000002:[0, -6],
1.387096036:[0, -6],
1.3872986919999999:[0, -6],
1.3875003590000001:[0, -6],
1.387703953:[0, -6],
1.387905359:[0, -6],
1.38810588:[0, -6],
1.3883077560000001:[0, -7],
1.388511192:[0, -7],
1.388713172:[0, -7],
1.3889157760000002:[0, -7],
1.389116504:[0, -7],
1.389318065:[0, -7],
1.389519835:[0, -7],
1.389722649:[0, -7],
1.3899264:[0, -7],
1.390128431:[0, -7],
1.390331399:[0, -7],
1.390533379:[0, -7],
1.390736296:[0, -7],
1.390938484:[0, -7],
1.391141348:[0, -7],
1.391341713:[0, -7],
1.391544995:[0, -7],
1.391747756:[0, -7],
1.391995464:[0, -7],
1.392196558:[0, -7],
1.392400464:[0, -7],
1.392602444:[0, -7],
1.392805152:[0, -7],
1.393006819:[0, -7],
1.393208798:[0, -7],
1.393411454:[0, -7],
1.393612652:[0, -7],
1.393814579:[0, -7],
1.394016871:[0, -7],
1.394218642:[0, -7],
1.39442156:[0, -7],
1.394623383:[0, -7],
1.3948266120000001:[0, -7],
1.395029841:[0, -7],
1.395233487:[0, -7],
1.395435726:[0, -7],
1.395637392:[0, -7],
1.395839215:[0, -7],
1.396043226:[0, -7],
1.396244736:[0, -7],
1.396446402:[0, -7],
1.396648538:[0, -7],
1.396850465:[0, -7],
1.397052652:[0, -7],
1.39725437:[0, -7],
1.397456453:[0, -7],
1.397658224:[0, -7],
1.3978606199999999:[0, -7],
1.398061505:[0, -7],
1.398263797:[0, -7],
1.3984662970000001:[0, -8],
1.398666922:[0, -8],
1.398868641:[0, -8],
1.3990725990000001:[0, -8],
1.399275828:[0, -8],
1.3994790049999999:[0, -8],
1.399682442:[0, -8],
1.399891297:[0, -8],
1.400092391:[0, -8],
1.400295516:[0, -8],
1.400496974:[0, -8],
1.400700047:[0, -8],
1.40090265:[0, -8],
1.401106504:[0, -8],
1.4013078060000002:[0, -8],
1.401508275:[0, -8],
1.401710307:[0, -8],
1.401911817:[0, -8],
1.402114421:[0, -8],
1.402316088:[0, -8],
1.402517287:[0, -8],
1.402719005:[0, -8],
1.402921557:[0, -8],
1.403124267:[0, -8],
1.403325881:[0, -8],
1.4035286930000002:[0, -8],
1.403732599:[0, -8],
1.403932651:[0, -8],
1.404136037:[0, -8],
1.404338589:[0, -8],
1.404539787:[0, -8],
1.404742027:[0, -8],
1.4049434330000001:[0, -8],
1.40514635:[0, -8],
1.405347757:[0, -8],
1.40554984:[0, -8],
1.405750466:[0, -8],
1.405951248:[0, -8],
1.406261977:[0, -8],
1.4064656229999999:[0, -8],
1.406665831:[0, -8],
1.4068676020000002:[0, -8],
1.407071352:[0, -8],
1.407273123:[0, -8],
1.407473801:[0, -8],
1.407675884:[0, -9],
1.407914322:[0, -9],
1.408117446:[0, -9],
1.4083208310000002:[0, -9],
1.4085248940000001:[0, -9],
1.408725675:[0, -9],
1.408927135:[0, -9],
1.409130052:[0, -9],
1.409331093:[0, -9],
1.409534427:[0, -9],
1.409735207:[0, -9],
1.409937239:[0, -9],
1.4101394250000001:[0, -9],
1.410339842:[0, -9],
1.410541718:[0, -11],
1.410745521:[0, -11],
1.410947604:[0, -11],
1.411149792:[0, -11],
1.411352708:[0, -11],
1.411554635:[0, -11],
1.411756562:[0, -11],
1.411956614:[0, -11],
1.412159427:[0, -11],
1.412362083:[0, -11],
1.412564895:[0, -11],
1.412768177:[0, -11],
1.41297052:[0, -11],
1.41317375:[0, -11],
1.413375363:[0, -11],
1.413578802:[0, -11],
1.413781147:[0, -11],
1.413983856:[0, -11],
1.414186355:[0, -11],
1.414389375:[0, -11],
1.414591614:[0, -11],
1.414793489:[0, -11],
1.414995989:[0, -11],
1.415197604:[0, -11],
1.415399687:[0, -11],
1.415602187:[0, -11],
1.415822708:[0, -15],
1.4160231250000002:[0, -15],
1.416226459:[0, -15],
1.4164283850000001:[0, -15],
1.416631354:[0, -15],
1.416832032:[0, -15],
1.417034427:[0, -15],
1.417234531:[0, -15],
1.4174360940000001:[0, -15],
1.417638594:[0, -15],
1.417842657:[0, -15],
1.418045365:[0, -15],
1.418249323:[0, -16],
1.418450989:[0, -16],
1.418654011:[0, -16],
1.418856355:[0, -16],
1.419058698:[0, -16],
1.4192604690000001:[0, -16],
1.419461353:[0, -16],
1.419663124:[0, -16],
1.419866614:[0, -16],
1.420068802:[0, -16],
1.420270988:[0, -16],
1.42047302:[0, -16],
1.420675051:[0, -16],
1.420877187:[0, -16],
1.4210799490000001:[0, -16],
1.4212802610000002:[0, -16],
1.4214806260000001:[0, -16],
1.421684637:[0, -19],
1.421887657:[0, -19],
1.422089688:[0, -19],
1.4222925530000001:[0, -19],
1.422496043:[0, -19],
1.422698387:[0, -19],
1.422900522:[0, -19],
1.423103179:[0, -19],
1.423304794:[0, -19],
1.423507972:[0, -19],
1.423737033:[0, -19],
1.423938492:[0, -19],
1.42413995:[0, -19],
1.424341565:[0, -19],
1.424542451:[-1, -22],
1.42474594:[-1, -22],
1.424949013:[-1, -22],
1.425151773:[-1, -22],
1.4253552630000001:[-1, -22],
1.425556356:[-1, -22],
1.425757034:[-1, -22],
1.425960367:[-1, -22],
1.426268753:[-1, -22],
1.426471982:[-1, -22],
1.426672607:[-1, -22],
1.4268764090000001:[-1, -22],
1.4270779710000001:[-1, -22],
1.427278023:[-1, -22],
1.427480991:[-1, -24],
1.4276852610000001:[-1, -24],
1.427960834:[-1, -24],
1.428164063:[-1, -24],
1.428367189:[-1, -24],
1.4285681270000001:[-1, -24],
1.4287709400000002:[-1, -24],
1.428972398:[-1, -24],
1.429176148:[-1, -24],
1.429376616:[-1, -24],
1.4295779180000001:[-1, -24],
1.429779846:[-1, -24],
1.429979897:[-1, -27],
1.430180054:[-1, -27],
1.430380784:[-1, -27],
1.430584846:[-1, -27],
1.430785836:[-1, -27],
1.430986252:[-1, -27],
1.431187139:[-1, -27],
1.431390368:[-1, -27],
1.431591462:[-1, -27],
1.4317930250000002:[-1, -27],
1.431993597:[-1, -27],
1.432194169:[-1, -27],
1.43239818:[-1, -28],
1.432602191:[-1, -28],
1.432802294:[-1, -28],
1.433002555:[-1, -28],
1.433206149:[-1, -28],
1.433410264:[-1, -28],
1.433614223:[-1, -28],
1.433815942:[-1, -28],
1.434019952:[-1, -28],
1.434223806:[-1, -28],
1.4344242230000002:[-1, -28],
1.434625993:[-1, -28],
1.434826409:[-1, -28],
1.435030002:[-1, -28],
1.435230523:[-1, -31],
1.435433909:[-1, -31],
1.43563792:[-1, -31],
1.435838546:[-1, -31],
1.43604167:[-1, -31],
1.436245263:[-1, -31],
1.436449117:[-1, -31],
1.43665292:[-1, -31],
1.436856618:[-1, -31],
1.437060575:[-1, -31],
1.437263909:[-1, -31],
1.437467816:[-1, -31],
1.437671045:[-1, -31],
1.437874952:[-1, -31],
1.438078597:[-1, -31],
1.438279222:[-2, -34],
1.438483233:[-2, -34],
1.43868391:[-2, -34],
1.438887347:[-2, -34],
1.43908865:[-2, -34],
1.439292452:[-2, -34],
1.439493389:[-2, -34],
1.439694588:[-2, -34],
1.439896046:[-2, -34],
1.440099171:[-2, -34],
1.4403001610000001:[-2, -34],
1.440501463:[-2, -34],
1.440702347:[-2, -34],
1.4409057330000001:[-2, -34],
1.441107607:[-2, -37],
1.441307763:[-2, -37],
1.441511773:[-2, -37],
1.441714846:[-2, -37],
1.441918544:[-2, -37],
1.442122085:[-2, -37],
1.442325367:[-2, -37],
1.442529326:[-2, -37],
1.442729431:[-2, -37],
1.442932971:[-2, -37],
1.443133492:[-2, -37],
1.4433372420000001:[-2, -37],
1.443537502:[-2, -37],
1.443741668:[-2, -38],
1.443944377:[-2, -38],
1.444145732:[-2, -38],
1.444347347:[-2, -38],
1.444548857:[-2, -38],
1.4447489610000002:[-2, -38],
1.444951616:[-2, -38],
1.445155106:[-2, -38],
1.445357867:[-2, -38],
1.445561095:[-2, -38],
1.445763648:[-2, -38],
1.44609245:[-2, -38],
1.446292554:[-2, -38],
1.446495315:[-2, -38],
1.446696981:[-2, -38],
1.446897085:[-2, -40],
1.447098178:[-2, -40],
1.447312555:[-2, -40],
1.4478606790000002:[-2, -40],
1.448224898:[-2, -40],
1.448574741:[-2, -40],
1.448924482:[-2, -40],
1.449276044:[-3, -39],
1.4496247420000001:[-3, -39],
1.449976253:[-3, -39],
1.450323648:[-3, -39],
1.450670523:[-3, -39],
1.451025003:[-3, -39],
1.45137344:[-3, -39],
1.4517231800000001:[-3, -41],
1.452167295:[-3, -41],
1.452525577:[-3, -41],
1.452882296:[-3, -41],
1.453241359:[-3, -41],
1.45359688:[-3, -41],
1.45395537:[-3, -41],
1.454311308:[-3, -41],
1.454666778:[-3, -41],
1.45502433:[-3, -43],
1.455383289:[-3, -43],
1.455739956:[-3, -43],
1.456153133:[-3, -43],
1.456501728:[-3, -43],
1.4568496450000001:[-3, -43],
1.4572029770000001:[-3, -41],
1.4575531860000002:[-3, -41],
1.457912925:[-3, -41],
1.4582650080000001:[-3, -41],
1.458614539:[-3, -41],
1.458962143:[-3, -41],
1.4593114150000002:[-3, -41],
1.459659955:[-3, -41],
1.460008028:[-3, -41],
1.460370476:[-3, -41],
1.4607278190000001:[-3, -41],
1.461088289:[-3, -41],
1.461447925:[-3, -41],
1.461805528:[-3, -41],
1.462160788:[-3, -41],
1.462517143:[-4, -40],
1.462873758:[-4, -40],
1.463231987:[-4, -40],
1.463587715:[-4, -40],
1.463944694:[-4, -40],
1.4643588090000002:[-4, -40],
1.464712768:[-4, -40],
1.4650615710000001:[-4, -40],
1.4654131860000001:[-4, -40],
1.465764906:[-4, -40],
1.466111259:[-4, -40],
1.466457821:[-4, -40],
1.466807248:[-4, -40],
1.4678866240000001:[-4, -40],
1.46828881:[-4, -37],
1.4686437570000002:[-4, -37],
1.469006205:[-4, -37],
1.46949959:[-4, -37],
1.469900215:[-4, -37],
1.470275476:[-4, -37],
1.470639384:[-4, -37],
1.470998134:[-4, -37],
1.471359852:[-4, -37],
1.471720112:[-5, -19],
1.472078862:[-5, -19],
1.472439748:[-5, -19],
1.47279678:[-5, -19],
1.473154749:[-5, -19],
1.473503969:[-5, -19],
1.473853447:[-5, -19],
1.474203343:[-5, -19],
1.474552146:[-5, -25],
1.474900115:[-5, -25],
1.475247615:[-5, -25],
1.475597458:[-5, -25],
1.47594475:[-5, -25],
1.476294437:[-5, -25],
1.476641313:[-5, -25],
1.476988395:[-5, -25],
1.4774540200000001:[-5, -34],
1.477820895:[-5, -34],
1.4781789170000001:[-5, -34],
1.478541156:[-5, -34],
1.478898083:[-5, -34],
1.4792541780000001:[-5, -34],
1.479616521:[-5, -34],
1.479972614:[-5, -34],
1.480331155:[-5, -34],
1.480686885:[-5, -34],
1.481043865:[-5, -34],
1.481402823:[-5, -34],
1.481754543:[-5, -34],
1.482110271:[-5, -19],
1.48246871:[-5, -19],
1.482824283:[-5, -19],
1.483180846:[-5, -19],
1.48353871:[-5, -19],
1.483894387:[-5, -19],
1.484252512:[-5, -19],
1.484609335:[-5, -19],
1.484968763:[-5, -19],
1.485326626:[-5, -10],
1.485684075:[-5, -10],
1.486032877:[-5, -10],
1.486388762:[-5, -10],
1.486743084:[-5, -10],
1.4870972:[-5, -10],
1.487453033:[-5, -10],
1.487805743:[-5, 3],
1.488159805:[-5, 3],
1.48872569:[-5, 3],
1.489086576:[-5, 3],
1.4894456900000002:[-5, 3],
1.489798295:[-5, 3],
1.49016116:[-5, 3],
1.490525952:[-5, 3],
1.4908796500000001:[-5, 3],
1.491235899:[-5, 3],
1.49159064:[-5, 3],
1.491944911:[-5, 3],
1.492299442:[-5, 3],
1.492651942:[-5, 3],
1.493004911:[-5, 3],
1.49336163:[-5, 3],
1.493714807:[-5, 3],
1.494067619:[-5, 3],
1.494418505:[-5, 3],
1.49476991:[-5, 0],
1.49512142:[-5, 0],
1.495474701:[-5, 0],
1.495826055:[-5, 0],
1.496180378:[-5, 0],
1.496531107:[-5, 0],
1.496881785:[-5, 0],
1.497235377:[-5, 0],
1.497587877:[-5, 0],
1.497941471:[-5, 0],
1.498292149:[-5, 0],
1.498636992:[-5, 0],
1.49899043:[-5, 0],
1.4993416800000001:[-5, 0],
1.499694389:[-5, 7],
1.5000534509999999:[-5, 7],
1.500421056:[-5, 7],
1.500774494:[-5, 7],
1.5011291290000002:[-5, 7],
1.501484598:[-5, 7],
1.5018391819999999:[-5, 7],
1.502195431:[-5, 7],
1.5025429840000002:[-5, 7],
1.502901213:[-5, 7],
1.503254025:[-5, 7],
1.503606057:[-5, 7],
1.503959338:[-5, 7],
1.504311317:[-5, 7],
1.5046652740000002:[-5, 7],
1.5050218370000001:[-5, 7],
1.505376368:[-5, 7],
1.5057292320000002:[-5, 7],
1.506085117:[-5, 7],
1.506439022:[-5, 7],
1.506872876:[-5, 14],
1.507229074:[-5, 14],
1.507579908:[-5, 14],
1.5079328250000001:[-5, 14],
1.508286939:[-5, 14],
1.5086363139999999:[-5, 14],
1.508991471:[-5, 14],
1.509343294:[-5, 14],
1.509897929:[-5, 14],
1.510257668:[-5, 14],
1.510611992:[-5, 14],
1.510966419:[-5, 14],
1.5114039190000002:[-5, 14],
1.5117831879999999:[-5, 14],
1.512165949:[-5, 14],
1.512524906:[-5, 14],
1.512877666:[-5, 14],
1.5132318850000002:[-5, 14],
1.513590792:[-5, 14],
1.513947354:[-5, 14],
1.514302615:[-5, 14],
1.51465574:[-5, 14],
1.5150091780000001:[-5, 14],
1.515472199:[-5, 14],
1.515830533:[-5, 14],
1.5161850650000002:[-5, 14],
1.516542773:[-5, 19],
1.516895169:[-5, 19],
1.517247356:[-5, 19],
1.517603242:[-5, 19],
1.5179561060000002:[-5, 19],
1.518312929:[-5, 19],
1.518665117:[-5, 19],
1.519017409:[-5, 19],
1.5193715760000002:[-5, 19],
1.519721003:[-5, 19],
1.520072305:[-5, 19],
1.520427358:[-5, 19],
1.520779805:[-5, 19],
1.521132514:[-5, 19],
1.521486681:[-5, 19],
1.521840744:[-5, 19],
1.5221949110000002:[-4, 23],
1.522551006:[-4, 23],
1.522904496:[-4, 23],
1.5232595990000002:[-4, 23],
1.523615224:[-4, 23],
1.5240339729999999:[-4, 23],
1.5243935560000001:[-4, 23],
1.524750899:[-4, 23],
1.525104753:[-4, 23],
1.525459232:[-4, 23],
1.525811888:[-4, 23],
1.526168764:[-4, 23],
1.526521993:[-4, 23],
1.526875326:[-4, 23],
1.5272314200000001:[-4, 23],
1.527591003:[-4, 23],
1.528006472:[-4, 23],
1.528363347:[-4, 23],
1.5287139710000002:[-4, 29],
1.52906944:[-4, 29],
1.5294230340000001:[-4, 29],
1.529777304:[-4, 29],
1.5301319910000002:[-4, 29],
1.5304870959999999:[-4, 29],
1.53105272:[-4, 29],
1.531416627:[-4, 29],
1.5317734490000001:[-4, 29],
1.532132461:[-4, 29],
1.532485793:[-4, 29],
1.5328496999999999:[-4, 32],
1.5332068360000002:[-4, 32],
1.533566263:[-4, 32],
1.5339199620000001:[-4, 32],
1.5342768900000001:[-4, 32],
1.5346351710000001:[-4, 32],
1.534992098:[-4, 32],
1.535347722:[-4, 32],
1.535701993:[-4, 32],
1.5360556390000002:[-4, 32],
1.5364927220000002:[-4, 32],
1.536852357:[-4, 32],
1.5372064710000002:[-4, 32],
1.537563607:[-4, 32],
1.537918346:[-4, 32],
