0,0,16.8,14.0,1.4,1.4
1,0,15.4,14.0,1.4,0.0
2,0,15.4,14.0,1.4,0.0
3,0,15.4,14.0,1.4,0.0
4,0,15.4,14.0,1.4,0.0
5,0,16.8,14.0,2.8,0.0
6,0,16.8,14.0,2.8,0.0
7,0,16.8,14.0,2.8,0.0
8,0,16.8,14.0,2.8,0.0
9,0,16.8,14.0,2.8,0.0
10,0,18.2,14.0,4.199999999999999,0.0
11,0,18.2,14.0,4.199999999999999,0.0
12,0,18.2,14.0,4.199999999999999,0.0
13,0,18.2,14.0,4.199999999999999,0.0
14,0,18.2,14.0,4.199999999999999,0.0
15,0,19.6,14.0,5.6,0.0
16,0,19.6,14.0,5.6,0.0
17,0,19.6,14.0,5.6,0.0
18,0,19.6,14.0,5.6,0.0
19,0,19.6,14.0,5.6,0.0
20,0,21.0,14.0,7.0,0.0
21,0,21.0,14.0,7.0,0.0
22,0,21.0,14.0,7.0,0.0
23,0,21.0,14.0,7.0,0.0
24,0,21.0,14.0,7.0,0.0
25,0,22.4,14.0,8.399999999999999,0.0
26,0,22.4,14.0,8.399999999999999,0.0
27,0,22.4,14.0,8.399999999999999,0.0
28,0,22.4,14.0,8.399999999999999,0.0
29,0,22.4,14.0,8.399999999999999,0.0
30,0,23.799999999999997,14.0,9.799999999999999,0.0
31,0,23.799999999999997,14.0,9.799999999999999,0.0
32,0,23.799999999999997,14.0,9.799999999999999,0.0
33,0,23.799999999999997,14.0,9.799999999999999,0.0
34,0,23.799999999999997,14.0,9.799999999999999,0.0
35,0,25.2,14.0,11.2,0.0
36,0,25.2,14.0,11.2,0.0
37,0,25.2,14.0,11.2,0.0
38,0,25.2,14.0,11.2,0.0
39,0,25.2,14.0,11.2,0.0
40,0,26.6,14.0,12.6,0.0
41,0,26.6,14.0,12.6,0.0
42,0,26.6,14.0,12.6,0.0
43,0,26.6,14.0,12.6,0.0
44,0,26.6,14.0,12.6,0.0
45,0,28.0,14.0,14.0,0.0
46,0,28.0,14.0,14.0,0.0
47,0,28.0,14.0,14.0,0.0
48,0,28.0,14.0,14.0,0.0
49,0,28.0,14.0,14.0,0.0
50,0,29.4,14.0,15.399999999999999,0.0
51,0,29.4,14.0,15.399999999999999,0.0
52,0,29.4,14.0,15.399999999999999,0.0
53,0,29.4,14.0,15.399999999999999,0.0
54,0,29.4,14.0,15.399999999999999,0.0
55,0,30.799999999999997,14.0,16.799999999999997,0.0
56,0,30.799999999999997,14.0,16.799999999999997,0.0
57,0,30.799999999999997,14.0,16.799999999999997,0.0
58,0,30.799999999999997,14.0,16.799999999999997,0.0
59,0,30.799999999999997,14.0,16.799999999999997,0.0
60,0,32.2,14.0,18.2,0.0
61,0,32.2,14.0,18.2,0.0
62,0,32.2,14.0,18.2,0.0
63,0,32.2,14.0,18.2,0.0
64,0,32.2,14.0,18.2,0.0
65,0,33.599999999999994,14.0,19.599999999999998,0.0
66,0,33.599999999999994,14.0,19.599999999999998,0.0
67,0,33.599999999999994,14.0,19.599999999999998,0.0
68,0,33.599999999999994,14.0,19.599999999999998,0.0
69,0,33.599999999999994,14.0,19.599999999999998,0.0
70,0,32.2,14.0,21.0,-2.8
71,0,32.2,14.0,21.0,-2.8
72,0,32.2,14.0,21.0,-2.8
73,0,32.2,14.0,21.0,-2.8
74,0,32.2,14.0,21.0,-2.8
75,0,33.6,14.0,22.4,-2.8
76,0,33.6,14.0,22.4,-2.8
77,0,39.199999999999996,14.0,22.4,2.8
78,0,39.199999999999996,14.0,22.4,2.8
79,0,39.199999999999996,14.0,22.4,2.8
80,0,40.599999999999994,14.0,23.799999999999997,2.8
81,0,40.599999999999994,14.0,23.799999999999997,2.8
82,0,40.599999999999994,14.0,23.799999999999997,2.8
83,0,40.599999999999994,14.0,23.799999999999997,2.8
84,0,37.8,14.0,23.799999999999997,0.0
85,0,39.2,14.0,25.2,0.0
86,0,39.2,14.0,25.2,0.0
87,0,39.2,14.0,25.2,0.0
88,0,39.2,14.0,25.2,0.0
89,0,39.2,14.0,25.2,0.0
90,0,40.599999999999994,14.0,26.599999999999998,0.0
91,0,40.599999999999994,14.0,26.599999999999998,0.0
92,0,40.599999999999994,14.0,26.599999999999998,0.0
93,0,40.599999999999994,14.0,26.599999999999998,0.0
94,0,40.599999999999994,14.0,26.599999999999998,0.0
95,0,42.0,14.0,28.0,0.0
96,0,42.0,14.0,28.0,0.0
97,0,42.0,14.0,28.0,0.0
98,0,42.0,14.0,28.0,0.0
99,0,39.2,14.0,28.0,-2.8
100,0,39.2,14.0,28.0,-2.8
101,0,39.2,14.0,28.0,-2.8
102,0,39.2,14.0,28.0,-2.8
103,0,39.2,14.0,28.0,-2.8
104,0,39.2,14.0,28.0,-2.8
105,0,39.2,14.0,28.0,-2.8
106,0,42.0,14.0,28.0,0.0
107,0,42.0,14.0,28.0,0.0
108,0,42.0,14.0,28.0,0.0
109,0,42.0,14.0,28.0,0.0
110,0,42.0,14.0,28.0,0.0
111,0,42.0,14.0,28.0,0.0
112,0,42.0,14.0,28.0,0.0
113,0,42.0,14.0,28.0,0.0
114,0,42.0,14.0,28.0,0.0
115,0,42.0,14.0,28.0,0.0
116,0,42.0,14.0,28.0,0.0
117,0,42.0,14.0,28.0,0.0
118,0,42.0,14.0,28.0,0.0
119,0,42.0,14.0,28.0,0.0
120,0,39.2,14.0,28.0,-2.8
121,0,39.2,14.0,28.0,-2.8
122,0,39.2,14.0,28.0,-2.8
123,0,39.2,14.0,28.0,-2.8
124,0,39.2,14.0,28.0,-2.8
125,0,39.2,14.0,28.0,-2.8
126,0,39.2,14.0,28.0,-2.8
127,0,39.2,14.0,28.0,-2.8
128,0,44.8,14.0,28.0,2.8
129,0,44.8,14.0,28.0,2.8
130,0,44.8,14.0,28.0,2.8
131,0,44.8,14.0,28.0,2.8
132,0,44.8,14.0,28.0,2.8
133,0,44.8,14.0,28.0,2.8
134,0,44.8,14.0,28.0,2.8
135,0,44.8,14.0,28.0,2.8
136,0,44.8,14.0,28.0,2.8
137,0,44.8,14.0,28.0,2.8
138,0,44.8,14.0,28.0,2.8
139,0,39.2,14.0,28.0,-2.8
140,0,39.2,14.0,28.0,-2.8
141,0,39.2,14.0,28.0,-2.8
142,0,39.2,14.0,28.0,-2.8
143,0,39.2,14.0,28.0,-2.8
144,0,39.2,14.0,28.0,-2.8
145,0,39.2,14.0,28.0,-2.8
146,0,39.2,14.0,28.0,-2.8
147,0,39.2,14.0,28.0,-2.8
148,0,39.2,14.0,28.0,-2.8
149,0,39.2,14.0,28.0,-2.8
150,0,39.2,14.0,28.0,-2.8
151,0,39.2,14.0,28.0,-2.8
152,0,39.2,14.0,28.0,-2.8
153,0,39.2,14.0,28.0,-2.8
154,0,39.2,14.0,28.0,-2.8
155,0,39.2,14.0,28.0,-2.8
156,0,39.2,14.0,28.0,-2.8
157,0,39.2,14.0,28.0,-2.8
158,0,39.2,14.0,28.0,-2.8
159,0,39.2,14.0,28.0,-2.8
160,0,39.2,14.0,28.0,-2.8
161,0,39.2,14.0,28.0,-2.8
162,0,39.2,14.0,28.0,-2.8
163,0,39.2,14.0,28.0,-2.8
164,0,39.2,14.0,28.0,-2.8
165,0,33.6,14.0,28.0,-8.399999999999999
166,0,33.6,14.0,28.0,-8.399999999999999
167,0,33.6,14.0,28.0,-8.399999999999999
168,0,33.6,14.0,28.0,-8.399999999999999
169,0,33.6,14.0,28.0,-8.399999999999999
170,0,33.6,14.0,28.0,-8.399999999999999
171,0,28.0,14.0,28.0,-14.0
172,0,28.0,14.0,28.0,-14.0
173,0,28.0,14.0,28.0,-14.0
174,0,28.0,14.0,28.0,-14.0
175,0,28.0,14.0,28.0,-14.0
176,0,28.0,14.0,28.0,-14.0
177,0,28.0,14.0,28.0,-14.0
178,0,16.8,14.0,28.0,-25.2
179,0,16.8,14.0,28.0,-25.2
180,0,16.8,14.0,28.0,-25.2
181,0,16.8,14.0,28.0,-25.2
182,0,16.8,14.0,28.0,-25.2
183,0,16.8,14.0,28.0,-25.2
184,0,16.8,14.0,28.0,-25.2
185,0,22.400000000000002,14.0,28.0,-19.599999999999998
186,0,22.400000000000002,14.0,28.0,-19.599999999999998
187,0,22.400000000000002,14.0,28.0,-19.599999999999998
188,0,22.400000000000002,14.0,28.0,-19.599999999999998
189,0,22.400000000000002,14.0,28.0,-19.599999999999998
190,0,22.400000000000002,14.0,28.0,-19.599999999999998
191,0,22.400000000000002,14.0,28.0,-19.599999999999998
192,0,22.400000000000002,14.0,28.0,-19.599999999999998
193,0,22.400000000000002,14.0,28.0,-19.599999999999998
194,0,22.400000000000002,14.0,28.0,-19.599999999999998
195,0,22.400000000000002,14.0,28.0,-19.599999999999998
196,0,22.400000000000002,14.0,28.0,-19.599999999999998
197,0,16.8,14.0,28.0,-25.2
198,0,16.8,14.0,28.0,-25.2
199,0,16.8,14.0,28.0,-25.2
200,0,16.8,14.0,28.0,-25.2
201,0,16.8,14.0,28.0,-25.2
202,0,25.200000000000003,14.0,28.0,-16.799999999999997
203,0,25.200000000000003,14.0,28.0,-16.799999999999997
204,0,25.200000000000003,14.0,28.0,-16.799999999999997
205,0,25.200000000000003,14.0,28.0,-16.799999999999997
206,0,25.200000000000003,14.0,28.0,-16.799999999999997
207,0,25.200000000000003,14.0,28.0,-16.799999999999997
208,0,25.200000000000003,14.0,28.0,-16.799999999999997
209,0,22.400000000000002,14.0,28.0,-19.599999999999998
210,0,22.400000000000002,14.0,28.0,-19.599999999999998
211,0,22.400000000000002,14.0,28.0,-19.599999999999998
212,0,22.400000000000002,14.0,28.0,-19.599999999999998
213,0,22.400000000000002,14.0,28.0,-19.599999999999998
214,0,22.400000000000002,14.0,28.0,-19.599999999999998
215,0,33.6,14.0,28.0,-8.399999999999999
216,0,33.6,14.0,28.0,-8.399999999999999
217,0,33.6,14.0,28.0,-8.399999999999999
218,0,33.6,14.0,28.0,-8.399999999999999
219,0,33.6,14.0,28.0,-8.399999999999999
220,0,33.6,14.0,28.0,-8.399999999999999
221,0,47.6,14.0,28.0,5.6
222,0,47.6,14.0,28.0,5.6
223,0,47.6,14.0,28.0,5.6
224,0,47.6,14.0,28.0,5.6
225,0,47.6,14.0,28.0,5.6
226,0,47.6,14.0,28.0,5.6
227,0,47.6,14.0,28.0,5.6
228,0,61.599999999999994,14.0,28.0,19.599999999999998
229,0,61.599999999999994,14.0,28.0,19.599999999999998
230,0,61.599999999999994,14.0,28.0,19.599999999999998
231,0,61.599999999999994,14.0,28.0,19.599999999999998
232,0,61.599999999999994,14.0,28.0,19.599999999999998
233,0,61.599999999999994,14.0,28.0,19.599999999999998
234,0,61.599999999999994,14.0,28.0,19.599999999999998
235,0,61.599999999999994,14.0,28.0,19.599999999999998
236,0,61.599999999999994,14.0,28.0,19.599999999999998
237,0,61.599999999999994,14.0,28.0,19.599999999999998
238,0,64.4,14.0,28.0,22.4
239,0,64.4,14.0,28.0,22.4
240,0,64.4,14.0,28.0,22.4
241,0,64.4,14.0,28.0,22.4
242,0,64.4,14.0,28.0,22.4
243,0,64.4,14.0,28.0,22.4
244,0,64.4,14.0,28.0,22.4
245,0,64.4,14.0,28.0,22.4
246,0,64.4,14.0,28.0,22.4
247,0,64.4,14.0,28.0,22.4
248,0,64.4,14.0,28.0,22.4
249,0,64.4,14.0,28.0,22.4
250,0,64.4,14.0,28.0,22.4
251,0,64.4,14.0,28.0,22.4
252,0,64.4,14.0,28.0,22.4
253,0,64.4,14.0,28.0,22.4
254,0,64.4,14.0,28.0,22.4
255,0,64.4,14.0,28.0,22.4
256,0,64.4,14.0,28.0,22.4
257,0,64.4,14.0,28.0,22.4
258,0,64.4,14.0,28.0,22.4
259,0,64.4,14.0,28.0,22.4
260,0,11.200000000000003,14.0,28.0,-30.799999999999997
261,0,11.200000000000003,14.0,28.0,-30.799999999999997
262,0,11.200000000000003,14.0,28.0,-30.799999999999997
263,0,11.200000000000003,14.0,28.0,-30.799999999999997
264,0,16.8,14.0,28.0,-25.2
265,0,16.8,14.0,28.0,-25.2
266,0,16.8,14.0,28.0,-25.2
267,0,16.8,14.0,28.0,-25.2
268,0,16.8,14.0,28.0,-25.2
269,0,36.4,14.0,28.0,-5.6
270,0,36.4,14.0,28.0,-5.6
271,0,36.4,14.0,28.0,-5.6
272,0,36.4,14.0,28.0,-5.6
273,0,36.4,14.0,28.0,-5.6
274,0,36.4,14.0,28.0,-5.6
275,0,36.4,14.0,28.0,-5.6
276,0,61.599999999999994,14.0,28.0,19.599999999999998
277,0,61.599999999999994,14.0,28.0,19.599999999999998
278,0,61.599999999999994,14.0,28.0,19.599999999999998
279,0,61.599999999999994,14.0,28.0,19.599999999999998
280,0,61.599999999999994,14.0,28.0,19.599999999999998
281,0,64.4,14.0,28.0,22.4
282,0,64.4,14.0,28.0,22.4
283,0,64.4,14.0,28.0,22.4
284,0,64.4,14.0,28.0,22.4
285,0,64.4,14.0,28.0,22.4
286,0,64.4,14.0,28.0,22.4
287,0,64.4,14.0,28.0,22.4
288,0,64.4,14.0,28.0,22.4
289,0,64.4,14.0,28.0,22.4
290,0,64.4,14.0,28.0,22.4
291,0,64.4,14.0,28.0,22.4
292,0,64.4,14.0,28.0,22.4
293,0,61.599999999999994,14.0,28.0,19.599999999999998
294,0,61.599999999999994,14.0,28.0,19.599999999999998
295,0,61.599999999999994,14.0,28.0,19.599999999999998
296,0,61.599999999999994,14.0,28.0,19.599999999999998
297,0,61.599999999999994,14.0,28.0,19.599999999999998
298,0,61.599999999999994,14.0,28.0,19.599999999999998
299,0,61.599999999999994,14.0,28.0,19.599999999999998
300,0,53.2,14.0,28.0,11.2
301,0,53.2,14.0,28.0,11.2
302,0,53.2,14.0,28.0,11.2
303,0,53.2,14.0,28.0,11.2
304,0,53.2,14.0,28.0,11.2
305,0,53.2,14.0,28.0,11.2
306,0,42.0,14.0,28.0,0.0
307,0,42.0,14.0,28.0,0.0
308,0,42.0,14.0,28.0,0.0
309,0,42.0,14.0,28.0,0.0
310,0,42.0,14.0,28.0,0.0
311,0,42.0,14.0,28.0,0.0
312,0,36.4,14.0,28.0,-5.6
313,0,36.4,14.0,28.0,-5.6
314,0,36.4,14.0,28.0,-5.6
315,0,36.4,14.0,28.0,-5.6
316,0,36.4,14.0,28.0,-5.6
317,0,36.4,14.0,28.0,-5.6
318,0,30.8,14.0,28.0,-11.2
319,0,30.8,14.0,28.0,-11.2
320,0,30.8,14.0,28.0,-11.2
321,0,30.8,14.0,28.0,-11.2
322,0,30.8,14.0,28.0,-11.2
323,0,30.8,14.0,28.0,-11.2
324,0,25.200000000000003,14.0,28.0,-16.799999999999997
325,0,25.200000000000003,14.0,28.0,-16.799999999999997
326,0,25.200000000000003,14.0,28.0,-16.799999999999997
327,0,25.200000000000003,14.0,28.0,-16.799999999999997
328,0,25.200000000000003,14.0,28.0,-16.799999999999997
